text,label,label_name
"Misias pero viajeras volar en parapente es uno de mis pendientes en la vida y lo quería en la costa verde, pero en el Valle Sagrado, está genial! Gracias por el dato chicas, a ahorrar para cuándo sea prudente viajar😉",2,positive
Jajaaj mira amor cuando me quites el nombre de flakita te kitare el de panzon 😂😂 Jhonny Garcia,2,positive
Tomando su caldo de gallina hirviendo en pleno verano 🥵 Linda familia 😘,1,neutral
Y dónde están los que le dan me divierte 😆😆q lo van a ver por la tv resando q pierdan 😂😂😂💩💩💩 cagón eres y lo seguirás siendo 💩💩,0,negative
"...mi Tierra!! 😍😍😍... la mejor comida, de todas maneras en el norte!! todo es buenazo y de bebida la chicha de jora o el clarito que combina con todo!!",2,positive
Quien les habra mentido que son monologos a esos malcriados ineptos por eso este pais no progresa x darle protagonismo 🤮🤮🤮🤮,0,negative
Primero  q le  reclame  al  papa    del  Rey  ese  sadico  q  mata  elefantes  .donde  se  llevo  tanto  dinero  q  se  robo  y  cuantas  amantes  tiene    este   cateto   quien  se  cree  q  es  el  Peru  es   fuerte    y  du  gente   la   mejor   ......jum   se  dijo  y  se  tenia  q  decir 👿,0,negative
"Ya volvió tu cuerpo Emilia estas regía , y esa gatita de rojo se paso ,gata de casa no gata techera jaja😅😅😅",2,positive
Johan Marquez y pensar que fuimos donde esa vieja 😬,0,negative
"Mi chaufita modestia aparte me sale buenote😎, lo sazonó un poco diferente la verdad, pero con tu estilo sospecho que me saldrá mejorrr😋. Muchas gracias somos chaufalovers en casa😊",2,positive
"Y es así como ese PARASITO , amiguisimo e Intimo del #IneptoDeChincheros se hacia conocido y de la Peor forma ...  Esa es la clase de Gentuza que rodea al Incompetente de palacio , con tremendo sueldos y viajecitos caletas !¡!¡  😒😒",0,negative
Tienes tiempo ¿no? Está bien dijo el Chispas,1,neutral
"NI CON JUGUETES PUEDES APORTAR, ASNO DE M13RD4 ... PERO PARA ROGARME POR UNA CHUPADA DE MI PINGA, AHI SI TAS PRIMERO. 😡😡😡😡",0,negative
Ese mayimbuu es tarao las 24 horas o descansa..😂,0,negative
Esta vieja de M. No sabe como mataron a los sindicalistas a los denla cantuta  a los canpesinos y periodistas q estaban en contra del japonés. Q cree q lo mataron a besos a cachetads o a chirotes . Vieja de M💩🐁,0,negative
Todos los jugadores tenían cara de choros 🤷😅😅,0,negative
Malazo !!! no pasa nada con ese local por ridiculos 👎🏻,0,negative
Alta facha tenía 😎🤙🏻,2,positive
Todavía Malcriados! 😡,0,negative
"Con todo respeto. Todos aplauden a Gareca , pero yo nunca olvidare a esta Joyita De la que es Natalia Málaga. Gracias por seguir dándole punche al vóley peruano🇵🇪❤️",2,positive
Ya no sabes q hacer Beto fujimori Prepárate el lunes 7 te queremos ver vestido de rondero 🤠 Castillo Presidente ✏️💯,2,positive
"Bien colorado te envidio por las sabrosuras q nos muestras, espero q sigas compartiendo mas videos de los mejores huecos del peru estare al tanto con mi familia exitos 👍👍👍👍👍",2,positive
Jijiji que buenaaaa para las envidiosas a vivir a full 👏😎😎😄,2,positive
Ese periodista mermelero no sabe lo que habla solo defiende a los golpistas  de periodista no tiene nada es un malcriado  y prepotente 😡,0,negative
Queremos ver colorina 🤣🤣,1,neutral
"Total... antes que entres a Willax con K. Decías que ese tipo de contagio eran babosadas. Que se contagian más en los mall’s, centro comerciales, etc.  Cómo cambias... 💴 ",0,negative
Mayra Yesenia Piña Duran 😂😂😂,2,positive
Nada de lanzar bombachos por favor 😁😁,1,neutral
Siiii Liz Gwynn Gomez es mi Distrito #MiqueridoMALACITY Tamales chicharrones playita en el Sur❤😍🥰,2,positive
Osea sales bien fresco no pides disculpas a tu gran público que te apoya que son pocos desde el día qué te iniciastes por el tremendo Roche de hoy que mal contigo Aldo Miyashiro 😠👊 pero cuando estás en nivel sintonía ay si dices gracias Aldo Miyashiro Daily 😠👊,0,negative
"Un 15 en el Rocoto Relleno, pero un 20 por guapo 😘😘",2,positive
Mañana ya no lo encuentran x k ya lo botaron x messenger 🤣🤣🤣🤣,1,neutral
Son un éxito chicos !  Creatividad nivel Dios 😊 Yadira Morocho Sergio Ramos Saldarriaga Sergio Jhosuath Ramos Reyes 🤗,2,positive
Mano no te da 🤮🤮🤮🤮 ver a ese cabrejo,0,negative
"Henry Spencer a pedido de todos los fotógrafos y Videógrafos  sociales POR FAVOR denuncia ante INDECOPI  al restaurante y A LA MUNICIPALIDAD  porque nosotros somos víctimas de ABUSO, apenas llegamos al parq. El Olivar de San Isidro  con una novia o Quinceañera, nos acosan los Serenos y llaman a sus fiscalizadores  con sus 2 camionetas se aparecen impidiendo hacer nuestro trabajo amenazando decomisar nuestras cámaras  y ponernos una multa  😡",0,negative
"Dios mío!! No puedo esperar estar en Trujillo para ir a probar, que rico todo sobre todo el shambar, la chita y esos dulces! Esa hamburguesería está en una esquina cierto? Te pasaste Luciano! Llévame en tus viajes, puedo cargar cosas jajaja😭💔",2,positive
"KEIKO Ganará con fraude, alistemonos para los plantones y las probables guerras civiles🤜🤛🤣",0,negative
Stefi Flowers y Alessandra Ayala 😂😂😂 tenemos que salir para cantarla 😂😂,2,positive
"Recuerdo los fines de semana ir al Chifa, a mi padre le encantaba, no podían faltar el tallarin saltado y arroz chaufa, un chifa de La victoria de toda la vida, donde mientras esperábamos mis hermanos y yo, nos íbamos al acuario de pececitos naranjas que tenían, y no podía faltar su inca kola o la pasteurina, una bebida también buenísima que ya no se encuentra... Y si era para llevar la comida, la envolvían en papel manteca 😀",2,positive
Fúmate un troncho y ándate a dormir,0,negative
"Diana Carolina, Ivoncita Galcas 😂😂😂😂 la diana",1,neutral
Ay Jo ay Jo🎶...como los enanitos... Bien a chambear en la Blanca Nieve!! Éxitos!!!,0,negative
Ajajajajaajaja me encantó YIDDA ESLAVA  eres una loca de melaa 🤣🤣🤣🤣🤣🤣🤭🤭🤭pero hoy ganamos si o si VAMOS PERU  Carajo ♥️🇵🇪,2,positive
Aquí vemos 2 mujeres que hacen contenido para adultos y entre ellas se pelean por saber quien es menos perra 🙂,0,negative
A preparar la canchita 🍿🍿🍿🍿🍿 Hoy toca maratón 🤩🤩🤩🤩,2,positive
"Oe pera la gringa es Alessia, lo sabe la Macarena 🤣😍",1,neutral
Cristian Romero Revilla ya sabes tu chamba 🤣,1,neutral
"EL VIDEO QUE BETOFILO ORTIZ, alías ""La Cucaracha G0rd@"" ..NO QUIERE QUE VEAS 👇😎👇😎👇😎   https://m.facebook.com/story.php?story_fbid=1546057318919366&id=100005453379216",0,negative
“Te llevan a las pichangas” JAJAJAJA ❤️🙈 Renzo Alegre Baca,2,positive
Jajaja el arroz con huevo es bien rico 😋,2,positive
Eso les pasa por perder con Alemania y jugar asta el pincho😅,0,negative
El mas feliz firulayz moviendo su colita 🤣🤣🤣🤣,2,positive
Que tal pachamanca 🤩🤩🤩 pedí 1 de 2 sabores y hasta alcanzó para la cena 😅😅😅,2,positive
Ya pz Erick tu eres del granja 🐔🐔🐔 todo lo que hablas de ALIANZA es de mala leche  para desestabilizar al equipo 🤡🤡🤫🤫,0,negative
Di Stefano tu flaca Marlon Alexis😂,2,positive
PORQUE COMPRAS BP SI TU YA ESTAS B4N34D0 ???? AHORITA LE AVISO A GABE NEWELL CTMR3 😡😡😡😡😡😡😡😡😡😡😡😡,0,negative
Oe puyol churreta el Chibolo de rojo juega pa ti. 🤭,0,negative
"""juro que hoy iré donde las polillas",2,positive
Jajaja ya vas a hacer mismo el gran chaparral 🤔 o será el gran manolal jajaja suena a otra cosa jajajaja,0,negative
Que barbara para tener leche!!!! Buenazo!!! Felicitaciones xq dar de lactar es un chambón y dar de lactar y sacarse todo eso muchísimo mas!!! 👏👏👏,2,positive
"Hola , mi nombre es Golbinio Suarez de España pero actualmente vivo en Francia .  Sufro una enfermedad que me condena a muerte: cáncer de garganta. Tengo 550.000€ en mi cuenta bancaria de SOCIETE GENERALE BNP y me gustaría donarlos a una persona honesta, seria y de confianza  Soy dueño de un negocio de importación de accesorios para automóviles.  Soy viuda desde hace 10 años sin hijos❤️He pasado por todos los médicos especialistas sin solución a mi enfermedad 😭 Si te interesa beneficiarte de mi donación escríbeme por whatsapp +22 951 92 92 74      Dios te bendiga!♥️",2,positive
Después le pregunté si conocía al flaco Higueras,1,neutral
Creo que mejor zafo dijo Peter,1,neutral
Jajajajaja Edward Ferreira.. si hace mucho frío no me vas a dejar ahhh 😂😂😂.. en la calle 😂,2,positive
Brayan Pardo Sanchez Maria Solis Lisbeth Uriarte Ramos 🤣🤣🤣,2,positive
Esas experiencias son las que no se olvidan China.🤣🤣🤣,2,positive
"Arranque para ak, y sin celular solo algo igero para grabar y para q desconecte q le vamos ha dar un tur que ni pa' que, desde arrastrarse ven yagua hasta tomar Chispa de tren, dar chucho hasta salir pica'o, reírse en una guagua apretaito pero relaja'o y por ahí ni contarte es bueno 😂....Pero sin miedo venga !!!!",1,neutral
Yo puedo ser su papacito 🤣,2,positive
"Ooooh verdad parecía monse por como.habla y sus nervios jjejjejeej   🤭 pero lo vi más y que buena onda que interesante y elemental, se puede rescatar un buen mensaje de lo que dice 🤗",2,positive
Ooohh pro solo pintan en esas hojas!😢,0,negative
Rosa Elena Fernandez-Davila Jessica Neyra Cynthia Becerra Angie Fernandini Natalia De La Rocha Janine Purbis Roxana Ballester Yo quiero!!! Coordinemos para el último Miércoles del mes!!🙏🏼,1,neutral
Entre cabros se entienden Altamirano Gómez Alain Gerard... Y de pasadita dale su beso y mepaso en su pelacho a la Beto... 😂,0,negative
Con miedo y todo tubo los huevos que a otros le faltaron fallar es de humanos a levantarse y seguir adelante contigo Perú ❤️,2,positive
CORONEL COLCHADO YO ESTOY CON USTED...LO APOYO  EN COMO REALIZA SU ARDUO TRABAJO...PARA AGARRAR A TODAS ESAS RATAS Y UNA POR UNA CAERAN ..SOLO TIENE QUE TENER BIEN ACEITADO ESAS TRAMPAS CAZA- RATAS...Y MUY PRONTO ZASSSSSS UNA MAS....SOLO PRÓTEJASE MUCHO Y DIOS ME LO BENDIGA EN TODO MOMENTO.. 👍👍,2,positive
Lo sacabas del chizito y te lo chupeteabas hasta q esté “limpio” de chizito jajaja eso era niñez caracho! Jajaja ✌🏻😎🔥,2,positive
Se me cayo la gata ... me hace recordar a Lucianita Leon que con esos ojos no ofendía a nadie 😂😂🤣🤣,0,negative
Concha 🐚 y Richie Lagos que displicencia para jugar no son para competencia internacional. Aldair con esa jugada ya ni deberían considerarlo como opción de cambio. Por qué no jugó el Zorrito????,0,negative
Que delicia de sopa 😋,2,positive
Rebuscadita había sido la chuchumeca esta dijo,1,neutral
"Ufff, que ganas de ir a Chiclayo a comer pescado fresco.. que ceviches.. ceviche de conchas negras y pulpito 🤩",2,positive
Me encantaaa!!! 😍😍😍 como habla! Es una dulzura!,2,positive
Mabel Martel Pedro Aguado Modesta Mtl   Alaska Martel   ptmr para cagarme de risa 🤣,2,positive
Karla Rivas Rios Rocio Guardamino Tello Mishel Valery Daana Rivas Sandoval cuales son ustedes? 😂😂😂,1,neutral
Genial a preparar un chaufa de quinoa😋👍🍜 Bravazo😀,2,positive
Me parece rica la sopita ... amo todo tipo de sopas y me gusta probar de otras personas porque todos le ponen  cosas distintas y sale saborea diferentes ... deli deli experimentar algo diferente all de siempre ... Solo no entiendo porque la gente es tan mala   vibra ...tan críticona ósea si no te gusta sigue de frente nomas ! 🤦🏻‍♀️,2,positive
.....denle su salchipapa y su chicha morada bien helada. El hambre le hace hablar h.....das 🤣🤣🤣🤣🤣,0,negative
"Que hermosa voz,me gusta la canción 👍💝",2,positive
"Rosanita, te jo... Ahora verás lo que es hablar tonterías y sin pruebas, tu no eres juez, tu habla cuando todo esté dicho, cana y paga un palo gringo🤣🤣😄🤣😄, y como sabes todo lo que dices, osea que la fiscalia te enseño los documentos, acaso no es reservada la investigación?",0,negative
Felicidades ese es el pueblo que dice usted jij imagine si se levantarán todos los huevos le quedarían chicos así estén caro😂😂😂😂,1,neutral
"Mejor que periodista, hubieses estudiado marketing, te caería a pelo.. Ya que t aprovechas de la situación actual y te marketeas muyyy bien, ojala así tu programa pueda llevar unos puntitos mas de rating, ya que se no nota que estas hambriento, todo lo q es capaz x el rating, ya te pareces a Mascaly... En lo particular no veré tu programa 😋",0,negative
Cada día mueren personas no?? Tonces los vamos a extrañar a ti y al hijo de puta eseeeeeee pues será como una muerte del día a diaaaa 🥱🥱🥱🥱🥱,0,negative
Es la prueba ...LA TIA VENENO NO MATA😋🤣🤣🤣🤣🤣🤣,2,positive
Xio QR tmr cuchi 🤣🤣🤣,0,negative
Les falto un buen frito y su patasca y Obvio su riquichichima malrabia um....  Ñamiñamiiii 😶,2,positive
Ala base anda ala base jajaja este que mrd está jugando 🤣,2,positive
Eso sí qué dolió Manolo Del Castillo (Oficial)  🤣😂🤣😂🤣😂🤣🤭 Muy buenos días !!! Desde Chanchamayo la  Merced ❤️,2,positive
LA TRANSFORMERS MAGALY...YA PARECES A OA TIGRESA DEL ORIENTE 🤣🤣🤣☕,0,negative
Pobrecito. Y disculpa pero q desagradable q lo hayas filmado. Creo q a nadie le gustaría q lo graben en ese estado 😒. Debe ser horrible el soroche 🙈,0,negative
Jajajajaja 😂 son unos pitonizos xD,2,positive
"Para mi que el señor lo puso el mismo a la da altura y como vio que te agachaste ,....😁😁 caíste Manolo , guarda ahí 🤔😂😂😂",1,neutral
aqui nadie muere  jajajaja reviven sin las esferas del dragon 😛 😛   ke pendeivis el pendeivis,2,positive
"Cuando ay silencio es xk algo está sucediendo, yo tengo k volar xk es fijo que ya está tirando y comiendo el azúcar, la harina, votando el arroz, rotos los paquetes de tallarin es bravo a que estar atentos mamitas 😘",1,neutral
Los CAÑONASOS Tirarlo al mar  QUE  VAN A FLOTAR 😂,1,neutral
"No seas rosquete, pecoso",0,negative
Yo pense que esa combinación era monse y no podia creer q la algunas personas comieran asi. Ceviche + huancaina y cancha. Decia no puedo comer asii. Hasta q un dia mi esposo me hizo probarlo y me encanto 😂 que rico es enserio y encima su chicharrón de pota y aji 😆,2,positive
TMR. te odio colorado... jaja mi envidia hablando.... buenazo tu video  gringo bamba... 😀😀😀,2,positive
Oe chino a la firme ya mucha pantalla le das a ese hijo de 🐩 de mayimbu... hazle roche en vivo aver si ese 8 sikis deja de frecuentarte... da 🤮 verlo.,0,negative
Todo me chupan la pinga 💪😁 SALUDOS COMAS LA PASCANA KM14,0,negative
Toya Harlem ya ves cholo llévala a comer 🤣,1,neutral
Yaaa tengo un sorteo para subir ahorita ♥️,2,positive
Yoselin Benites Vidal a ver si al menos salimos a comer combinado 🙄 jajajajaja ,2,positive
Angie Huaraca Quiroga JAJAJAJAJA💕💕,2,positive
"Te voy a hablar con palabra vulgar xq eso te mereces  #BetoOrtiz Y luego joden porque el recismo en el Perú, ya porque te crees limeño y xq viajas por el mundo tienes mucho más poder que otros o te crees más importante de las personas que viven en la sierra? Pues ubicate  Maricon de mierda, ahora Ya nos damos cuenta de que estas echo 🖕 y si no te identificas con la serranía pues lárgate del Perú, y mucho mejor deja de lado los alimentos serranos , porque gracias a La Agricultura Serrania Nosotros los peruanos tragamos .. ok. ",0,negative
"Si te ríes de la propia justicia q pregona, porq sacaste ala que investigaba ati y a tus hermanas bienes de una familia corrupta, cuando investiguen tus cuentas y propiedades ahí veremos una investigación de verdad, hasta cómo entraste  a fiscal de NARCO nación, porq no trasparentes tus títulos, magisters, y tu edad si tienes para ejercer el cargo NARCO fiscal, el país no te cree sólo la prensa basura y mermelera te auspicia y los más flojos e inútiles te siguen, la chirinos, MONTOYITA, porki, la malcriarmen y porque no las investigas ano verdad son como tu corruptos 🐁",0,negative
