text,label
"BETO ME DAS PENA ENSERIO COMO CAÍSTE TAN BAJO, SABES MUY BIEN QUE KEIKO ES UN RETRASO TOTAL PENSEMOS EN EL FUTURO NO EN EL PASADO PENSEMOS EN NUESTROS HIJOS, NIETOS NO EN EL PRESENTE RECUPEREMOS NUESTROS RECURSOS, KEIKO SOLAMENTE LO DEJARA EN BANCA ROTA NUESTRO PAÍS, NO VOTEN SOLAMENTE POR QUE ESTÁN AGRADECIMOS CON SU PADRE VOTEN PENSANDO EN EL FUTURO. A RECUPERAR NUESTROS RECURSOS, VAMOS PEDRO CASTILLO CARAJO ✏️✏️✏️",0
"Listo dese Matamoros Tamaulipas , saludos Nicola😘…. Que come mañoso 🤪",2
Luciano maseta 🤭🤭lo maximo,2
Al fin se puso interesante espero q lo saque a balasos como Elvira a charli ggg😋,0
Cagaron al Charlie's 🙄🔫Maria Josse Delgado Huajardo,0
Como carajos perdieron esa partida 😔,0
felicidades mi Carito sigue así  linda persona y disfruta tu esencia  junto a tu morci 👠🌹💌,2
Kathe Briza Carito Vera Mariajosé Mesía Daniel Galdos Alejandra Zevallos 😂,2
"En todos los rincones del país y del mundo!! Desde Atlanta, Georgia: Somos Camiseta!! Vamos Perú CARAJO!!!! 💪🏼💪🏼🇵🇪🇵🇪",2
"...al carajo, desde 1991 😅",2
Marilia Brenda Carito Iliana 😍😍😍 ,2
Tefy Carito el es el Tobiiiiiiii chequeen hasta el final 😂😂😂,2
Entre mineros se extractean 😆,0
La que lo volvió minero a Brus Sulca 🤣,0
Daniel Garcia jajajajajajajaa hazme el honor y etiqueta a ese Minero 🤣🤣🤣,0
Porque ERES la OPCION MAS FACIL DE LOS MINEROS INFORMALES.  .. ALGO TRISTE Y REAL 🤔,0
Beto  hay mineros que buscan darte Dinamita 😂,0
Cholo mi enamorado me mostro tus videos y los amo!!!! Y eres genial !! Saludos para mi enamorado Jose Manuel Luna Pintó ❤❤❤que lo amo mucho,2
PA Q EMPIEZAS PE MOSTRO 😝,0
El mostro igualito a makanaki🤣🤣,0
Milton Coronel Becerra minero ilegal 🤣,0
El tío Tony es minero je je je 🤣,0
"Gardel ushhh amigo, la caseroola en el mercado 😥",0
Por favor que los ayuden con remedios caseros hagan la prueba MAGALY MUCHA FÉ 😇 ORAR Y MUCHA FUERZA CUÍDATE MUCHO UN ABRAZO 🙋,2
AHORA VA SER MINERO Y NO FUTBOLISTA 😂😂,0
Wena mineros de socavón Alexander Sullaime Lloss Manuelito Lavinto Zumba  🤣🤣🤣,0
Chirrarrones caseros en un país de pobres q comen rico 🤷🤯🤯🤯🤯🤯👀,2
Csmr :V se puso a trabajar  de minero...  Cague risa.. 😂,0
IMPRESIONANTE MUÑECA ♥,2
Un mate de risa estas muñecas🤣🤣🤣,2
"Bellaa , brilla tu serás la próxima reina ! Creetela tu puedes Alessia ! Vamos muñeca arriba Perú 🥳🇵🇪💪👍🇵🇪💪🥳🇵🇪🥳🇵🇪🥳💪🥳🇵🇪🥳💪👍",2
"Le dicen el muñecas, cualquier lugar donde se eche cierra los ojos 🤣 Ruddy Erix Guzman Ayamamani",2
Marita Pariona Arroyo Carito Ponce creo q ya sabemos quien esa amiga🤭🤭🤭,2
Mireya Valdez Carito Valderrama Montenegro 😲,2
Jajajaja esto me hizo recordar a las fotos fail que tienen Carito y Jorge 😂 y los publican en sus estados de WhatsApp 🤣,2
"Un día deje a mi Fer por un segundo y me olvidé, q había dejado el bacin con su piss y plop regreso y estaba bañando a su muñeca con su pisss"" que hice, solo me reí.. 😂",2
Lucero Robles muñeca mira 😍,2
"Ahh noo yo llamaria a mis hijos para que recojan su desorden no soy bempleada de nadie, si no estan ya los recogeria pero cuando los vea si les diria que si vuelvo encontrar sus muñecas en el piso a la basura y al papá otra llamda de atencion que le pesa recoger 🤣🤣",2
Bien controlador kiere ser ese cristobal😁😅 hay pero la Yuly ta bien moosaaa😍❤ una muñeca.. Xd✨,2
Que linda Maca😍Besos para ti tambien muñeca😘 Gracias por la info mamita a mis peques les encanta😉,2
Ese ejercicio si puedo hacer ..ahora si sentadillas 😜(porque tengo una lesión en mis ligamentos en mi muñeca 😢),2
Se ve mostro! Y Caaro 😬...chevere mi 🇵🇪,2
Buena chamba del cirujano 👍👍,2
"Qué buen video. Fátima, mucha admiración por la chamba que hacen. ¡Feliz día, viajeras! Sigamos por la igualdad 💪🏽",2
"Tienes que poner las dos partes, uno que denuncia y el otro que se defenderá. Y se saca una conclusión. O sea solo pones un lado de la información y tiene que ser real 🤣🤣🤣🤣🤣🤣😂😂. Haz tu chamba pues!!!! Menos horas de estar comiendo, y ocúpalas en investigar los dos lados de la noticia.  La señora Kk'eiko PRESIDIARIA!!!! ",0
"El entrevistador no deja de hacerle felaciones 🤡. Era becado dice pero por la chamba, no por qué era chancon. 🤷🏿‍♂️",0
Esa chamba quisiera tener 😆😇😁,2
Sin duda xiinya ISO bien su chamba grande mi 🐕 pakas,2
Gente de mente abierta chamba es chamba 👍,2
"🤣🤣🤣🤣los COMEMIREDA de Peru como PPILIPHE sor armandos en la misma orma y.  con la misma mmm💩 o esencia que A Carrion,  C. Vera, MIERDAN ARTIEDA, A. Espinoza de los Rateros y faltan mas mm💩 y basura de la prensa libre para difamar y mentir de Ecuador. PEROS DE LOS LADRONES Y ESQUILMADORES DE LA PATRIA GRANDE, CHACALES Y RUFIANES DEL NORTE GLOBAL.",0
Fiorella Sosch Chacaltana 👀👀🙏🏼 dejare esto por aquí y me iré lentamente 😂,1
Juan Chacaltana Talledo pt así serás cuando tengas carro 😂😂😂,1
FUERZA CRISTAL CARAJO 💪🏻,2
Y ese pato se chacra 😂😂,0
Lo bueno es de todo lo malo que le pasó con la estafa que le hicieron es que le ayudaron de todos los lugares y tiene su celular ahora y muy respetuoso de sus padres ..saludos a chacra amigo bendiciones de 🇨🇱,2
"BRAVO ITALIA 🇮🇹  ABAJO ESTOS JUDAS., CORRUPTOS MENTIROSOS DEL LÁPIZ ✏️ CREEN QUE ESTÁN EN SU CHACRA????",0
Danae Chacaliaza NOO SOMOS NOSOTROS ?😂😂😂,1
Sería lo mejor  para el país la VACANCIA PRESIDENCIAL URGENTE POR FAVOR este tipejo de castillo no sabe ni leer... Y peor no tiene ni la mas mínima idea de como gobernar un país... Que se regrese a su chacra de Chota y nuevas elecciones presidenciales URGENTE 🇵🇪🇵🇪🇵🇪🇵🇪🇵🇪🇵🇪‼️‼️‼️‼️‼️‼️,0
Luis Alberto Choque Ccorahua  que fue le faltaron el respeto  al  10 de la chacra. 😂😂😂,0
"🤣🤣🤣🤣🤣🤣🤣jajajajajajaleiva leiva leiva,el peru no es su chacra,antauro no mato,antauro no matooooóó,leiva tiembla,los golpistas tiemblan,su prision era injusta,su prision era i justa de antauro,los unicos corruptos son ustedes,castillo no tiene pruevas,",0
El presidente ciertamente vive en las nubes creyendo que a comprado el país por eso quiere hacer de nuestro Perú su chacra 🤣🤣🤣,0
Mayimbu piensa q está en su chacra 🤣🤣,0
Cuidate nadiana gracias por todos tus consejillos. Y quizá algún día pueda ayudarte con alguna charlita. Siempre es bueno compartir. 💞,2
Vany Huamán Gavelán 😂🤣🤣🤣🤣,1
Gissela Huamán vamos 😍😍😍 Domingo,2
Ruth Esther Huamán Blas mira algo parecido😃,1
Pearl Villacrez Huamán Vanigene Gonzales 🤔 no les suena? el hit del momento 🫣🤣😎,1
Aixa Huamán Trillo cómprate tú camioneta para hacer esto 😍... Y consiguete a alguien que cocine así 🤣,1
G  Grande el nevado Huascaran ❄️🥶,2
Pero me recuerdo que estabas peinado en Huascaran 😁😁😁,0
Todo bien pero Gonzalo nuñez esta huasca ? 🤣🤣🤣,0
Está Huasca o con sueño🤣🤣,0
Desde el mirador se ve el Cerro San Cristobal y el Huascaran 😍,2
"Nunca pensé que el Huascaran había nieve  y, verdad!!! Es un nevado!!!😂",1
Hola buenos días sr pediodista Erick Osore Gonzalo Nuñez saludos a toda la familia Rodríguez Huamán acá Distrito Pucará Kañaris 🇵🇪🇵🇪🇵🇪🇵🇪,2
Elizabeth Huamán Delgado me harás millonaria ! 👀🙈,1
🤣 Katerinne Huaman ya vez!! Que agradezca 😁😁🤣🤣🤣🤭🤭😅,1
Less Huamaní nada opacó tu cumple primix🤣,2
Nayda Huamani Bozzeta  vamos papi 🎉🎉 Miguel Rojas,2
"Por las huevas es, Beto. 😂😂",0
Por las huevas es GAY 🙄,0
Jajaja como tiemblas hocico de perro ahora sí yamas muerto de hambre a los congresistas xq sabes que ya se te acaba la mamadera xq no te pudieron ayudar en lo que es vacancia y envenenado a la gente con tu veneno y tus supuestos xlas huevas perdiste tiempo ahora se viene tu fin desapareceras y solo serás recordada como una lacra más del periodismo limeño más no nacional 😎,0
"Por las huevas es,  Gasolina ⛽️ 1M hermanito betofilo",0
Déjate de huevas 😂😂😂,0
"Pero d espues del gusto viene un rico disgusto de no poder dormir de la jarana jajaja porque hay que seguir con las tres bendiciones q me dió Dios, pero de vez en cuando y cuando la situación amerita porque no distraerse., Aunque ya no es como cuando no existen las bendiciones, por qué uno mismo está pensando en ellos.😜😂😂",1
Elijo el DORADO! <3 para nutrir mi cabello seco debido a los tintes y planchas 🙊 espero ganar!,2
"""Jocy"" 😂😂😂 eres un hombre tan seco😂😂 Cesar Ramirez",0
Creeras que te miento pero llevo 17 añitos sin comerme un delicious seco com frejoles!!! 😋😋😋🤤🤤🤤,2
"El sol ☀️🌞 de shile es seco y quema la piel , en sol de Perú te arde la piel",0
Jajajajajajajjajajajajaja Javi Majail el almacén 😂😂😂😂,2
Fuera defensor de ratas 🐀,0
Suerte a miii!!  Eugenia Doris Zevallos Zorrilla Mariana Missell Daga Flowuer Neira Carrion Participen chicas 💪,2
Giovanna mami respeta el flow 😏,1
Raúl Pillaca su mamá tbien tiene su flow.😁,2
Me encanta su flow😁como siempre divertida 😄,2
Shayel Luján con mucho Flow el lunes 🙈,1
Aldhaiir Contreras Bzrp flow🎶🎶,1
Pía yo tbiem me identifico veo roto  y  yo misma lo hago más grande el huequito porq los hombres aman esos polos ya que están viejitos y tu cara pía así puse igual yo cuando lo utilize para trapeador 😜😂y si que deja bien limpio el piso,1
Lissette Barbara Solis Verastegui vamos al segundo y al tercero 📝,2
"Que mal , ese loco de una meterla a su casa 🏠 xd",0
Michael Junior  Julio Ventura Rafael Rumay Marcelo Daniel Monsalve Anthony Fiestas Cerna Brayan Ventura Manrrique todaaaa esa genteeee cacaneraaaa 😂,0
Tienes que ir a Rumanía hay comida ricaaaa ricaaaa 🤗👍,2
Agradezco a Dios porque tiene a mis hijos sanos y a mi lado 😇🙏,2
Otra mentira de los fujimoristas eso es planeado ya si pedro castillo no sierra el congreso y desalojas esas ratas 🐀 tendrá el mismos destino que Jennyfer,0
😅😅😅😅😅😅phelillo tenias que ser un perfecto imbecil para ponerte la soga al cuello 🤣🤣🤣🤣🤣phelipiĺlo pillo,0
"KEIKO sola se puso la soga al cuello, tuvo muchas oportunidades para mostrar un cambio, pero nada, al contrario se embarraba más y más.🙅🏻‍♂️🙅🏻‍♂️",0
Lo mejor de la selva Armen la soga y Yujuuuuuu 🙂,2
"Que trenenda eres🤣🤣🤣🤣... La, q, puede puede.. Te falto saltar soga. 😂😂😂😂😂👌",2
César Pereda Reyes Gladys Alicia Ramirez Ahen Coco Pereda Ramirez ☝🏽❤,2
Los 4 gatos y el lobo haciendo su motin.😂😂😂,0
"Bella la Naturaleza, Lobos Marinos🌺",2
"El lobo disfrazado con piel de oveja 🐑, vamos viendo un izquierdismo extremo",0
Siiiiiii lobo y noah plss💞,2
Ay q estar preparado para entrar a la. Cueva del lobo!!! Y ese abogado benji a demostrado q esta y creo q si puede salir entero con rasguños pero entero!!! El tiempo dara la razon al periodista o al abogado!!! Pero con todas las cosas q esta pasando con el presidente..... No creo q llegue a salvarlo!!! Sigo pensando q la politica ay q saber mucho porq si no te gana y te destruye!!! Veremos q pasa mas adelante este fue el primer roud si abra ✌️ de eso si estoy seguro!!!!,1
Se los dije!!!! Es un lobo disfrazado de oveja 🐑 yo NO LE CREÍ  nada todo lo que sale de su boca son puras mentiras,0
Maria Pia Copello ✌️✨ te rayaste🤫🤣🤣🤣🤣,2
Recuerdo a la priale cuando iba a Chosica a la fiesta de una tía salimos de casa a las 6 desde indp y llegamos a la fiesta a las 11 😫se me borró la raya 😯,0
Un personaje tío el camello Jorge Soto .. gran ídolo celeste .. salud mi raza 💙💙,2
Jhonatan Prada el lobo 😂😂,0
Lágrimas de cocodrilo 🐊??,0
Lágrimas de cocodrilo 🐕‍🦺🐕‍🦺🐕‍🦺🐕‍🦺,0
"Hola me pareció excelente, donde encuentro la panela y la cocoa andean, gracias.👍",2
Mejor que vaya a estudiar algo esa que no a ganado a nadie que suerte tiene la Federica de la lobatón jáaaa 😄😅,0
"Próximamente estaremos escuchando a Maju modo Shakira:   🎶""Una loba como yo no está pa' tipos como tú-uh-uh-uh-uh Pa' tipos como tú-uh-uh-uh-uh A ti te quedé grande y por eso estás Con una igualita que tú-uh-uh-uh-uh Oh-oh, oh-oh""🎶",2
Mary Cruz Rojas Lobaton cosita cuando llegues 😚,2
"Para cuándo En la boca del Lobo, Tobiiiiii 🤩",2
"Yaquelin Choqueluque, Jeicy Achircano Velasquez, Jessenia Wendy y Anny Analid Raya Mamani 😂😂abejas",2
Karina Sovero Laos  a la prox  pedimos lomo 😌,1
UNA BALLENA DE LOMO AZUL 😅😅,0
Maricarmen Quincho Gaspar Mirella Tacoma esos tiempooos 😢,2
Yo camino como fatima en tacones 🙈🙈🙈,1
"Excelente Novela ""Que buena Raza"" 👌",2
Va a mejorar la raza.  🤣🤣 ya va a tener perigri,0
Lindo tus perritos....que raza son? Por fis!!!🙏,2
Mañana el cielo amanece más SCeleste que nunca csmre !! 💪 Sporting cristal dará el golpe en Brasil 💪 vamos razaaa !! 😎💪,2
Ban a traumar alos sipotes  ya no ba a creer en santa 🤣😂😂😂,0
Nunca se tiene pocos zapatos... 🤣 🤣 🤣 🤣 Tengo algunos tacones y botas que aun no los e usado y sigo comprando mas.,2
"Me contagiaste María Pía, mañana mismo me pongo mis tacones y mi vestido, pero no creo q me envidien mi cuerpo😁",2
"Paola Ramírez Carmen Del Risco Waltersdorfer Kevyn Arias Montano, tacos y mezcal, oh no vato 😎",2
Que no vivan los tacones!!!! Yo tampoco camino cómoda con ellas 🤣🤣🤣,0
Yo quiero con taco 😁,2
Estefanía Arteaga Any Asencios María Del Rosario Andrea....han visto mis tacos????? 😂😂😂,2
Lucero Cortez jajajajajaja han visto mis tacos ?😂😂😂 Jajajaja igualiiiiiitaaaa a ti,2
Esta espectacular y los tacones 🤩,2
"Esta bien el comentario cuando dice es balanceado entre su raza, no como las calenturientas latinas pidiendo africanos 🤣🤣🤣🤣",0
"Ese asqroso sigue en tv.?? , no joroben.... Ese atrrnte es una verguenza para el mundo.... Estan locos qines le dan chmba.... Tirenlo al estirkol.....!!!!! Contra a sus ""Hinchas""... Ajjjjj...!!!!😝😝😝",0
"Mejorando la raza como debe de ser , 🧐🤔🧐",1
Cuidado Maud porque mi hija ya me pidió un perrito de cada raza de Paw Patrol 😅😅😅 que bello está Leo 😍😍😍,2
"Que bueno razas estoy con ustedes, díganle su puta vida a ese rctm de presi, que no se identifica con el club, necesitamos cambios que nos lleven de nuevo al sitial que perdimos en sudamerica y Perú. Mi querido Sporting Cristal no se merece esto.💙💙💙💙",0
"Jajaja que loco ,esta muy original 😁",2
"Siempre me gusto pero nunca aprendi los pasos, fui muy taba... 😁😁😁",2
SELECCIÓN PERUANA 🔴⚪🔴🇵🇪 Harta tabaa por la ptmr....Arriba Perú ksm',2
Nooo donde se sentastes namie como q tabaco 🤣,1
Maria Gordillo Tabako  tu voz cambia? 🙄,1
Que rico como una sopa seca chincha😋😋😋,2
Yo veo mucha diferencia con la sopa criolla  y a la minuta 🤔🤔🤔🤔🤔 no es gran cosa ,1
Jijiji...mascaly esta qué 🔥... 🤭... Probando un poco más de su propia sopa,0
Amor Marta Rocha olha essa sopa 😋😋,2
Valeria G. Huertas Solis Pamela Calcina Vilca 😂😂😂😂,2
Sara Quiroga Subirana mira en el min 2:40 así compraré mi wok para hacer sopa tipo cantonesa aquí 😋😋,2
Susan Santos vamos a tener que viajar a estos destinos para probar estás ricas sopas y de paso hacer turismo 😋,2
Una sopa mañanera siempre biene bien. Saludos soperos del Perú. 😁,2
"Simple, wantan en verano y en invierno sopa 🥱",2
Los de afp les hicieron la taba con el pasaje 😏😏,0
Era tu lora😁pensé que era un niño.,1
Esta súper Celosa tú lora 🤣,0
Juan Carlos Olivares Lucano 😥,0
Universitario 2 Sporting tabaco 😂 ¡Y DALE U!,2
"Excelente Luca, me caes de la refurinfunflai jajaja 😄",2
"Yo uso el morado, para cabello liso 👌",2
Quiero conocer a tu Loraaaa😍😍😍😍,2
"Jajajaja, un amor-odio con la lora, jajaja 😂",2
Que linda y es una lora 😘,2
Cristye Lucaña Esthefani Fiorela Pacheco Guillen Scarlett Josselyn Rosariio Trillo Allende dentro de unos mesesitos estaremos así 😣😢,2
Katherine Martinez Alvaro Rossibell Dézar Martínez jajaja ese Luca 😂🤣,2
Chinito saludame soy del puerto de ilo y ami familia 👨‍👩‍👦💕 a mi hijito fabrizio y a mi pareja 💑 jorge nos encanta ver tus videos mandale saludos al loco pildorita,2
Victor Hugo Villanueva cambiando cambiando 😒😒,0
Victor Hugo Davila C mi amor mira esa papá rellena 😍 vamos en el viaje,2
Felicidades por las medallas de oro. Cristian Pacheco y Hugo Ruiz dejando en alto el nombre de Perú 🇵🇪💪Felicidades por las medallas de oro. Cristian Pacheco y Hugo Ruiz dejando en alto el nombre de Perú 🇵🇪💪,2
Mira amor Hugo Samanez Atoche para el prox año😅,1
Chris Hugo tú misma eres ! A cocinar 👍🏻👍🏻👍🏻,2
Ese Branco Erick Pomazongo Sosa cagándole a Hugo Rodriguez Hernandez cuando esta en pucallpa jaja 😂😂,0
Luis Valdivieso Hugo #yanoquieronadaya 😅,0
